id,rle_mask
dd8a561e4c,2421 4 2508 18 2596 31 2692 36 2787 42 2887 43 2988 43 3089 43 3190 43 3291 43 3392 43 3492 44 3592 45 3693 45 3794 45 3895 45 3996 45 4097 45 4198 45 4299 45 4400 45 4501 45 4603 44 4704 44 4804 45 4905 45 5005 46 5104 48 5204 49 5303 51 5402 53 5502 54 5602 53 5701 52 5801 51 5901 50 6002 48 6102 47 6204 44 6305 42 6406 41 6507 40 6608 38 6708 38 6809 37 6910 35 7011 34 7111 34 7211 34 7310 35 7410 35 7510 35 7611 33 7711 32 7811 32 7912 30 8012 29 8113 28 8213 28 8314 27 8415 27 8516 25 8617 24 8717 23 8818 21 8918 21 9018 21 9118 21 9218 21 9318 21 9418 21 9517 23 9617 23 9716 24 9816 24 9916 25 10016 26 10117 26
dd8bdd9081,
dd8c8b143d,
dd92524ddf,
dd9997f013,
9fe3459bb2,
9fe905c12d,
9fe9aa0449,
9fecf3b7b0,9 93 110 93 211 93 313 92 415 91 516 91 618 90 720 89 821 89 922 89 1023 89 1124 89 1225 89 1326 89 1428 88 1529 88 1630 88 1730 89 1831 89 1932 89 2034 88 2135 88 2236 88 2338 87 2439 87 2541 86 2643 85 2745 84 2847 83 2949 82 3051 81 3153 80 3255 79 3357 78 3459 77 3561 76 3662 76 3764 75 3866 74 3968 73 4069 73 4171 72 4273 71 4376 69 4478 68 4581 66 4683 65 4786 63 4889 61 4992 59 5094 58 5197 56 5299 55 5402 53 5504 52 5607 50 5710 48 5812 47 5915 45 6017 44 6120 42 6223 40 6325 39 6428 37 6530 36 6633 34 6735 33 6838 31 6940 30 7042 29 7145 27 7247 26 7349 25 7452 23 7554 22 7656 21 7758 20 7860 19 7962 18 8064 17 8167 15 8269 14 8371 13 8473 12 8576 10 8678 9 8780 8 8883 6 8985 5 9087 4 9190 2 9292 1
9fed64924e,78 24 178 25 277 27 377 28 477 29 576 31 675 33 774 35 873 37 972 39 1071 41 1171 42 1270 44 1369 46 1468 48 1568 49 1667 51 1767 52 1866 54 1966 55 2066 56 2165 58 2265 59 2365 60 2464 62 2564 63 2663 65 2763 66 2862 68 2961 70 3060 72 3159 74 3258 76 3357 78 3455 81 3554 83 3652 86 3751 88 3849 91 3945 6257
9ff01fb94a,1920 1 2021 2 2122 2 2223 3 2324 3 2425 4 2526 4 2627 4 2728 5 2829 5 2930 5 3031 5 3132 5 3233 5 3334 6 3435 6 3536 6 3637 6 3738 7 3839 7 3940 7 4041 8 4142 8 4243 9 4344 9 4445 9 4546 10 4647 10 4748 11 4849 11 4950 12 5051 12 5152 13 5253 13 5354 14 5455 14 5556 15 5657 16 5758 16 5859 17 5960 17 6061 18 6162 19 6263 19 6364 20 6465 21 6566 22 6667 23 6768 23 6869 24 6970 25 7071 26 7172 27 7273 28 7374 29 7475 30 7576 31 7677 32 7778 33 7879 34 7980 35 8081 36 8182 37 8283 38 8384 39 8485 39 8586 40 8687 41 8788 41 8889 42 8990 43 9091 44 9192 46 9293 47 9394 49 9495 50 9596 52 9697 53 9798 55 9899 56 10000 56 10101 57
9ff430c52b,
9ff904c385,1 30 102 30 203 30 304 30 405 30 506 30 607 31 708 32 809 32 910 33 1011 34 1112 34 1213 33 1314 33 1415 32 1516 31 1617 30 1718 30 1819 30 1920 30 2021 29 2122 29 2223 30 2324 30 2425 30 2526 30 2627 30 2728 29 2829 29 2930 29 3031 30 3132 30 3233 30 3334 30 3435 30 3536 30 3637 30 3738 30 3839 30 3940 30 4041 30 4142 30 4243 30 4344 30 4445 29 4546 29 4647 29 4748 29 4849 29 4950 29 5051 30 5152 30 5253 30 5354 31 5455 31 5556 32 5657 33 5758 33 5859 34 5960 34 6061 35 6162 35 6263 36 6364 37 6465 37 6566 38 6667 38 6768 38 6869 38 6970 38 7071 37 7172 36 7273 36 7374 35 7475 35 7576 35 7677 35 7778 35 7879 36 7980 37 8081 38 8182 40 8283 42 8384 43 8485 44 8586 45 8687 46 8788 46 8889 46 8990 46 9091 45 9192 44 9293 43 9394 42 9495 41 9596 39 9697 37 9798 34 9899 31 10000 27 10101 25
9ffa8a1f08,
9ffb5d6034,
9ffe9b70c4,
9fff138ea3,
9fffec824a,
a0018e4f71,1 4 102 4 203 4 304 5 405 5 506 5 607 6 708 6 809 6 910 7 1011 7 1112 8 1213 9 1314 10 1415 11 1516 12 1617 14 1718 15 1819 17 1920 18 2021 19 2122 20 2223 22 2324 24 2425 27 2526 32 2627 39 2728 44 2829 48 2930 51 3031 54 3132 58 3233 61 3334 63 3435 65 3536 67 3637 69 3738 71 3839 73 3940 76 4041 79 4142 81 4243 83 4344 85 4445 88 4546 90 4647 93 4748 96 4849 99 4950 5252
a003c71571,
a009da75d1,63 39 164 39 265 39 366 39 467 39 568 39 670 38 771 38 872 38 973 38 1075 37 1176 37 1277 37 1379 36 1480 36 1581 36 1683 35 1785 34 1886 34 1988 33 2090 32 2191 32 2293 31 2395 30 2497 29 2599 28 2701 27 2803 26 2906 24 3008 23 3110 22 3212 21 3313 21 3415 20 3517 19 3619 18 3721 17 3822 17 3924 16 4026 15 4128 14 4230 13 4332 12 4434 11 4536 10 4637 10 4739 9 4841 8 4943 7 5045 6 5147 5 5249 4 5351 3 5454 1
a00a1f5133,7269 4 7364 10 7445 30 7525 51 7623 54 7721 57 7821 58 7921 59 8022 59 8122 60 8223 60 8323 61 8423 62 8524 62 8624 63 8725 63 8826 63 8927 63 9028 63 9129 63 9230 63 9332 62 9433 62 9534 62 9636 28 9676 21 9738 26 9781 17 9841 22 9885 14 9944 17 9989 11 10048 10 10093 8 10195 7
a00b575195,
a00d39a13e,1 3331 3334 98 3435 97 3536 97 3637 96 3738 95 3839 94 3940 93 4041 92 4142 91 4243 90 4344 89 4445 88 4546 87 4647 86 4748 85 4849 84 4950 83 5051 82 5152 81 5253 80 5354 78 5455 77 5556 76 5657 75 5758 74 5859 72 5960 71 6061 70 6162 69 6263 68 6364 66 6465 65 6566 64 6667 63 6768 62 6869 60 6970 59 7071 58 7172 57 7273 56 7374 55 7475 55 7576 54 7677 53 7778 52 7879 51 7980 51 8081 50 8182 49 8283 49 8384 48 8485 48 8586 47 8687 46 8788 45 8889 44 8990 43 9091 43 9192 42 9293 41 9394 40 9495 39 9596 38 9697 37 9798 36 9899 35 10000 34 10101 34
a01134fa8e,1 63 102 63 203 62 304 62 405 62 506 62 607 62 708 62 809 62 910 62 1011 62 1112 62 1213 61 1314 61 1415 61 1516 61 1617 60 1718 60 1819 59 1920 59 2021 58 2122 58 2223 57 2324 57 2425 56 2526 56 2627 55 2728 54 2829 53 2930 53 3031 52 3132 51 3233 50 3334 50 3435 49 3536 48 3637 47 3738 45 3839 44 3940 43 4041 42 4142 41 4243 41 4344 40 4445 39 4546 39 4647 38 4748 37 4849 36 4950 36 5051 35 5152 34 5253 34 5354 33 5455 33 5556 32 5657 31 5758 31 5859 30 5960 29 6061 29 6162 28 6263 28 6364 27 6465 27 6566 27 6667 26 6768 26 6869 26 6970 25 7071 25 7172 25 7273 25 7374 25 7475 24 7576 24 7677 24 7778 23 7879 23 7980 23 8081 22 8182 22 8283 22 8384 21 8485 21 8586 21 8687 21 8788 21 8889 21 8990 21 9091 21 9192 21 9293 20 9394 20 9495 20 9596 20 9697 20 9798 20 9899 20 10000 20 10101 20
a011acc5d9,
a01b8c4af5,
a01dfd5b11,1 95 102 96 203 97 304 99 405 2222 2629 99 2731 98 2834 96 2937 94 3040 92 3143 90 3247 87 3353 82 3461 75 3565 72 3670 68 3776 63 3883 57 4000 41 4110 32 4214 29 4319 25 4426 19 4530 16 4635 12 4743 5
a01ec79fb7,93 9 193 10 291 13 386 19 483 23 576 31 669 39 764 45 862 48 961 50 1060 52 1159 54 1258 56 1357 58 1456 60 1554 63 1652 66 1752 67 1852 68 1953 68 2053 69 2154 69 2254 70 2354 71 2455 71 2555 72 2655 73 2755 74 2855 75 2955 76 3055 77 3155 78 3255 79 3355 80 3455 81 3555 82 3654 84 3754 85 3853 87 3953 88 4053 89 4153 90 4253 91 4354 91 4454 92 4554 93 4653 95 4753 96 4852 98 4951 2827 7779 100 7882 98 7985 96 8087 95 8190 93 8293 91 8397 88 8500 86 8603 84 8705 83 8807 82 8909 81 9011 80 9114 78 9216 77 9318 76 9420 75 9521 75 9621 76 9721 77 9821 78 9919 81 10017 84 10115 87
e0a9c3c415,
e0aabc9212,58 44 160 43 261 43 363 42 465 41 567 40 669 39 771 38 873 37 975 36 1077 35 1178 35 1280 34 1381 34 1483 33 1584 33 1686 32 1787 32 1888 32 1990 31 2091 31 2192 31 2293 31 2394 31 2496 30 2597 30 2698 30 2800 29 2901 29 3002 29 3103 29 3204 29 3305 29 3407 28 3508 28 3609 28 3711 27 3812 27 3914 26 4015 26 4117 25 4219 24 4321 23 4423 22 4525 21 4627 20 4729 19 4831 18 4933 17 5034 17 5136 16 5237 16 5337 17 5438 17 5539 17 5639 18 5740 18 5840 19 5940 20 6040 21 6139 23 6238 25 6337 27 6436 29 6534 32 6633 34 6731 37 6830 39 6928 42 7026 45 7124 48 7221 52 7317 57 7411 64 7509 67 7609 68 7710 68 7812 67 7915 65 8018 63 8122 60 8225 58 8329 55 8433 52 8536 50 8640 47 8744 44 8847 42 8950 40 9054 37 9158 34 9261 32 9364 30 9468 27 9571 25 9673 24 9776 22 9879 20 9980 20 10082 19 10183 19
e0ac392d8f,304 1 405 3 506 4 607 6 708 8 809 11 910 13 1011 15 1112 16 1213 17 1314 17 1415 18 1516 18 1617 18 1718 18 1819 18 1920 18 2021 18 2122 17 2223 17 2324 15 2425 14 2526 14 2627 14 2728 13 2829 13 2930 13 3031 13 3132 14 3233 14 3334 14 3435 14 3536 15 3637 15 3738 15 3839 16 3940 16 4041 16 4142 17 4243 17 4344 17 4445 18 4546 18 4647 19 4748 19 4849 20 4950 20 5051 20 5152 21 5253 21 5354 21 5455 22 5556 22 5657 22 5758 22 5859 22 5960 22 6061 23 6162 23 6263 23 6364 23 6465 23 6566 23 6667 23 6768 23 6869 23 6970 23 7071 23 7172 23 7273 23 7374 24 7475 24 7576 24 7677 24 7778 25 7879 25 7980 25 8081 25 8182 26 8283 26 8384 26 8485 27 8586 27 8687 27 8788 28 8889 29 8990 29 9091 30 9192 30 9293 30 9394 31 9495 31 9596 31 9697 31 9798 31 9899 31 10000 31 10101 31
e0ad4ecf12,
e0b2222122,
e0b26de691,
e0bbaec3b9,2121 1 2220 3 2319 5 2418 7 2517 9 2616 11 2715 13 2814 15 2913 17 3013 18 3112 20 3212 21 3312 22 3411 24 3511 25 3611 26 3711 27 3812 27 3912 28 4012 29 4113 29 4214 29 4315 29 4415 30 4516 30 4617 30 4718 30 4819 30 4919 31 5020 31 5121 31 5222 31 5322 32 5423 32 5524 32 5626 31 5727 31 5829 30 5931 29 6033 28 6135 27 6236 27 6338 26 6439 26 6540 26 6642 25 6744 24 6845 24 6946 24 7047 24 7148 24 7248 25 7349 25 7449 26 7549 27 7648 29 7745 33 7844 35 7942 38 8040 41 8138 44 8237 46 8336 48 8436 49 8536 50 8637 50 8737 51 8838 51 8939 51 9039 52 9140 52 9241 52 9341 53 9442 53 9543 53 9643 54 9743 55 9844 55 9944 56 10045 56 10145 57
e0bc3d5a16,
e0bd8e545c,23 79 125 78 229 75 332 73 435 71 538 69 641 67 743 66 845 65 947 64 1049 63 1151 62 1252 62 1353 62 1454 62 1554 63 1654 64 1754 65 1854 66 1953 68 2053 69 2152 71 2251 73 2350 75 2450 76 2550 77 2650 78 2751 78 2852 78 2955 76 3057 75 3160 73 3264 70 3367 68 3471 65 3575 62 3679 59 3782 57 3886 54 3989 52 4092 50 4195 48 4298 46 4401 44 4503 43 4606 41 4709 39 4812 37 4914 36 5016 35 5117 35 5218 35 5320 34 5422 33 5523 33 5625 32 5726 32 5828 31 5929 31 6030 31 6131 31 6233 30 6334 30 6435 30 6536 30 6637 30 6738 30 6839 30 6940 30 7042 29 7143 29 7244 29 7345 29 7446 29 7546 30 7646 31 7746 32 7845 34 7944 36 8044 37 8143 39 8243 40 8343 41 8443 42 8542 44 8642 45 8741 47 8842 47 8943 47 9044 47 9146 46 9249 44 9351 43 9454 41 9556 40 9658 39 9759 39 9859 40 9960 40 10059 42 10159 43
e0bec01df6,
e0c018cc57,10098 3 10196 6
e0c79815d3,
e0c928ff5d,7575 1 7674 3 7774 4 7873 6 7973 7 8073 8 8174 8 8274 9 8375 9 8475 10 8575 11 8675 12 8775 13 8876 13 8976 14 9076 15 9176 16 9276 17 9376 18 9476 19 9577 19 9678 19 9779 19 9880 19 9981 19 10082 19 10184 18
e0ceaa659b,1 70 102 69 203 69 304 69 405 68 506 68 607 67 708 67 809 66 910 66 1011 66 1112 66 1213 65 1314 65 1415 65 1516 65 1617 65 1718 65 1819 65 1920 64 2021 64 2122 64 2223 63 2324 63 2425 63 2526 63 2627 62 2728 62 2829 62 2930 62 3031 62 3132 62 3233 62 3334 62 3435 62 3536 62 3637 62 3738 62 3839 62 3940 62 4041 62 4142 62 4243 62 4344 63 4445 63 4546 63 4647 63 4748 63 4849 63 4950 64 5051 64 5152 65 5253 65 5354 66 5455 66 5556 67 5657 67 5758 67 5859 68 5960 69 6061 69 6162 70 6263 70 6364 71 6465 71 6566 72 6667 72 6768 72 6869 72 6970 72 7071 72 7172 72 7273 72 7374 72 7475 72 7576 72 7677 73 7778 73 7879 73 7980 74 8081 74 8182 75 8283 76 8384 76 8485 77 8586 77 8687 78 8788 79 8889 79 8990 80 9091 81 9192 82 9293 83 9394 84 9495 85 9596 86 9697 87 9798 88 9899 88 10000 89 10101 90
e0cfbb4d1e,
e0d104baea,2 10200
e0d61ed3cb,1 5050 5054 98 5157 96 5259 95 5361 94 5463 93 5565 92 5667 91 5769 90 5871 89 5974 87 6076 86 6178 85 6280 84 6382 83 6484 82 6587 80 6688 80 6790 79 6892 78 6994 77 7096 76 7197 76 7299 75 7401 74 7502 74 7604 73 7706 72 7808 71 7909 71 8011 70 8113 69 8215 68 8317 67 8418 67 8520 66 8622 65 8724 64 8826 63 8927 63 9029 62 9131 61 9232 61 9334 60 9435 60 9537 59 9638 59 9740 58 9841 58 9943 57 10044 57 10145 57
e0dc20e66a,
e0dddf219b,4640 7 4735 13 4830 19 4918 32 5015 36 5111 41 5207 46 5303 51 5399 56 5496 60 5591 66 5669 9 5682 76 5764 4438
e0df3ed0ad,
e0e065b312,
e0e1e28aaa,
e0e23af636,1 88 102 88 203 87 304 87 405 86 506 85 607 84 708 83 809 82 910 82 1011 81 1112 80 1213 79 1314 78 1415 77 1516 76 1617 75 1718 74 1819 73 1920 72 2021 70 2122 68 2223 67 2324 65 2425 62 2526 60 2627 57 2728 53 2829 50 2930 47 3031 44 3132 41 3233 39 3334 36 3435 34 3536 33 3637 31 3738 29 3839 28 3940 27 4041 26 4142 25 4243 23 4344 22 4445 21 4546 21 4647 20 4748 19 4849 18 4950 17 5051 16 5152 15 5253 14 5354 13 5455 13 5556 12 5657 11 5758 10 5859 10 5960 9 6061 8 6162 7 6263 5 6364 2
e0e40311d9,89 13 189 14 290 14 390 15 490 16 591 16 691 17 792 17 892 18 993 18 1093 19 1193 20 1294 20 1394 21 1494 22 1594 23 1693 25 1793 26 1893 27 1993 28 2093 29 2193 30 2292 32 2392 33 2492 34 2592 35 2693 35 2795 34 2896 34 2998 33 3099 33 3200 33 3300 34 3400 35 3499 37 3598 39 3697 41 3797 42 3897 43 3997 44 4097 45 4198 45 4298 46 4399 46 4499 47 4600 47 4701 47 4802 47 4904 46 5005 46 5107 45 5208 45 5310 44 5411 44 5513 43 5614 43 5715 43 5816 43 5917 43 6018 43 6119 43 6219 44 6320 44 6421 44 6522 44 6623 44 6725 43 6827 42 6929 41 7031 40 7133 39 7234 39 7336 38 7437 38 7538 38 7639 38 7740 38 7841 38 7942 38 8044 37 8144 38 8245 38 8346 38 8447 38 8548 38 8648 39 8749 39 8850 39 8950 40 9051 40 9151 41 9252 41 9352 42 9453 42 9553 43 9653 44 9754 44 9854 45 9955 45 10055 46 10155 47
e0e56bd515,8517 11 8613 20 8692 46 8788 54 8889 56 8990 58 9091 61 9192 65 9293 70 9394 73 9495 76 9596 79 9697 81 9798 83 9899 85 10000 86 10101 88
e0e9a7dcb8,
e0eb2e95c3,
e0f166a352,
2a7fcf7da7,5 97 107 96 210 94 312 93 414 92 517 90 619 89 722 87 825 85 927 84 1029 83 1132 81 1233 81 1335 80 1438 78 1540 77 1642 76 1743 76 1844 76 1945 76 2045 77 2145 78 2246 78 2347 78 2448 78 2549 78 2651 77 2754 75 2857 73 2961 70 3065 67 3169 64 3273 61 3377 58 3481 55 3585 52 3688 50 3792 47 3895 45 3998 43 4101 41 4204 39 4308 36 4411 34 4515 31 4619 28 4722 26 4826 23 4930 20 5034 17 5137 15 5241 12 5346 8 5451 4
2a82ebb062,8182 1 8283 2 8384 4 8485 5 8586 5 8687 6 8788 8 8889 9 8990 9 9091 10 9192 11 9293 12 9394 13 9495 14 9596 14 9697 15 9798 16 9899 17 10000 18 10101 19
2a9805a861,
2a9d434aa5,3333 1 3433 2 3534 2 3635 2 3735 3 3836 3 3936 4 4036 5 4136 6 4236 7 4335 9 4435 10 4535 11 4635 12 4735 13 4835 14 4935 15 5035 16 5136 16 5236 17 5337 17 5438 17 5538 18 5639 18 5740 18 5841 18 5941 19 6042 19 6142 20 6242 21 6343 21 6443 22 6544 22 6644 23 6744 24 6844 25 6944 26 7044 27 7145 27 7245 28 7346 28 7446 29 7547 29 7647 30 7747 31 7847 32 7947 33 8048 33 8149 33 8249 34 8350 34 8451 34 8552 34 8652 35 8753 35 8854 35 8955 35 9055 36 9156 36 9256 37 9357 37 9458 37 9559 37 9660 37 9760 38 9861 38 9962 38 10063 38 10164 38
2a9f891518,92 10 192 11 293 11 394 11 495 11 596 11 697 11 798 11 899 11 1000 11 1101 11 1203 10 1304 10 1405 10 1506 10 1606 11 1707 11 1807 12 1908 12 2009 12 2110 12 2211 12 2312 12 2414 11 2515 11 2616 11 2717 11 2818 11 2919 11 3021 10 3123 9
2a9ff688e3,1603 4 1703 7 1802 9 1888 32 1987 34 2086 36 2182 41 2274 50 2371 54 2468 58 2564 63 2652 76 2738 6 2748 81 2837 93 2931 2 2936 7266
2aa30fc1d4,
2aa3aed6f0,
2aa42366f9,1 57 102 56 203 53 304 50 405 46 506 41 607 35 708 33 809 30 910 28 1011 27 1112 25 1213 24 1314 22 1415 21 1516 19 1617 17 1718 16 1819 15 1920 14 2021 13 2122 11 2223 9 2324 8 2425 6 2526 4 2627 1
2aa4bae403,
2aa5771b5e,53 49 153 50 254 50 354 51 454 52 554 53 654 54 755 54 855 55 955 56 1055 57 1155 58 1255 59 1355 60 1455 61 1555 62 1655 63 1756 63 1856 64 1956 65 2057 65 2157 66 2258 66 2358 67 2459 67 2559 68 2660 68 2760 69 2860 70 2960 71 3059 73 3159 74 3258 76 3357 78 3457 79 3557 80 3656 82 3757 82 3857 83 3957 84 4057 85 4157 86 4257 87 4358 87 4458 88 4559 88 4659 89 4760 89 4861 89 4962 89 5063 89 5165 88 5267 87 5368 87 5470 86 5572 85 5674 84 5777 82 5879 81 5982 79 6084 78 6186 77 6289 75 6391 74 6493 73 6596 71 6699 69 6803 66 6907 63 7010 61 7114 58 7219 54 7324 50 7428 47 7532 44 7637 40 7741 37 7844 35 7949 31 8053 28 8157 25 8261 22 8364 20 8467 18 8569 17 8673 14 8777 11 8880 9 8983 7 9086 5 9188 4 9290 3 9391 3 9493 2 9594 2 9695 2 9797 1
2aa72c7903,13 89 115 88 216 88 318 87 420 86 522 85 624 84 725 84 827 83 929 82 1031 81 1134 79 1236 78 1339 76 1442 74 1545 72 1648 70 1751 68 1853 67 1955 66 2057 65 2159 64 2261 63 2363 62 2466 60 2569 58 2672 56 2773 56 2875 55 2977 54 3078 54 3180 53 3282 52 3383 52 3485 51 3587 50 3688 50 3789 50 3890 50 3991 50 4091 51 4192 51 4293 51 4394 51 4494 52 4595 52 4695 53 4796 53 4896 54 4996 55 5097 55 5197 56 5297 57 5397 58 5498 58 5598 59 5699 59 5799 60 5900 60 6000 61 6100 62 6200 63 6300 64 6401 64 6501 65 6600 67 6700 68 6800 69 6900 70 7000 71 7100 72 7201 72 7301 73 7401 74 7501 75 7602 75 7702 76 7802 77 7902 78 8003 78 8103 79 8203 80 8303 81 8403 82 8503 83 8603 84 8703 85 8803 86 8903 87 9002 89 9102 90 9202 91 9302 92 9402 93 9502 94 9601 96 9700 98 9799 403
2aa93d33e9,
2aa996939f,
2aac273cdb,1 60 102 60 203 60 304 60 405 60 506 60 607 61 708 61 809 61 910 61 1011 62 1112 62 1213 62 1314 62 1415 63 1516 63 1617 64 1718 64 1819 64 1920 65 2021 65 2122 65 2223 66 2324 66 2425 66 2526 66 2627 66 2728 66 2829 67 2930 67 3031 67 3132 67 3233 67 3334 67 3435 67 3536 67 3637 67 3738 67 3839 67 3940 67 4041 67 4142 67 4243 67 4344 67 4445 67 4546 66 4647 66 4748 67 4849 67 4950 67 5051 67 5152 67 5253 67 5354 67 5455 67 5556 67 5657 67 5758 67 5859 67 5960 67 6061 67 6162 67 6263 67 6364 67 6465 67 6566 67 6667 67 6768 68 6869 68 6970 68 7071 69 7172 69 7273 69 7374 69 7475 70 7576 70 7677 70 7778 70 7879 70 7980 69 8081 69 8182 70 8283 70 8384 70 8485 70 8586 70 8687 70 8788 70 8889 70 8990 70 9091 70 9192 70 9293 70 9394 71 9495 71 9596 71 9697 71 9798 71 9899 72 10000 72 10101 72
2ab2a682bc,
2ab5284049,
2ababa7cf5,1 9090 9093 99 9196 97 9299 95 9402 93 9504 92 9607 90 9710 88 9813 86 9915 85 10018 83 10120 82
2abbb11546,
2abe2d917b,740 5 773 8 838 11 856 3 872 10 910 6 936 27 970 13 1011 10 1030 55 1090 5 1112 89 1213 92 1314 95 1415 97 1516 6262 7786 93 7890 90 7995 86 8099 83 8203 80 8309 75 8415 70 8519 67 8623 64 8726 62 8829 60 8937 53 9048 43 9155 37 9263 30 9368 26 9472 23 9576 20 9680 17 9785 13 9892 7 9995 5 10098 3
2ac0b5c25c,1617 3 1718 5 1819 6 1920 7 2021 8 2122 8 2223 9 2324 10 2425 10 2526 11 2627 11 2728 12 2829 13 2930 13 3031 14 3132 15 3233 15 3334 16 3435 16 3536 16 3637 17 3738 17 3839 17 3940 17 4041 17 4142 17 4243 17 4344 17 4445 18 4546 18 4647 18 4748 19 4849 19 4950 19 5051 19 5152 19 5253 19 5354 19 5455 19 5556 19 5657 19 5758 18 5859 18 5960 18 6061 17 6162 17 6263 17 6364 16 6465 15 6566 15 6667 14 6768 14 6869 13 6970 12 7071 11 7172 10 7273 9 7374 8 7475 7 7576 6 7677 5 7778 4 7879 4 7980 3 8081 2 8182 1
2ac1aebb6d,
2ac25d2e83,1 13 102 13 203 13 304 14 405 14 506 14 607 14 708 14 809 14 910 14 1011 15 1112 15 1213 15 1314 15 1415 16 1516 16 1617 16 1718 16 1819 17 1920 17 2021 17 2122 17 2223 17 2324 18 2425 18 2526 18 2627 19 2729 19 2830 19 2931 20 3032 20 3133 21 3234 22 3335 22 3436 23 3537 24 3637 26 3738 26 3839 27 3940 28 4041 29 4142 30 4243 31 4344 32 4445 33 4546 34 4647 35 4748 37 4849 38 4950 38 5051 39 5152 39 5253 40 5354 40 5455 40 5556 40 5657 40 5758 40 5859 40 5960 40 6061 40 6162 40 6263 41 6364 41 6465 41 6566 42 6667 42 6768 42 6869 43 6970 43 7071 44 7172 44 7273 45 7374 45 7475 46 7576 47 7677 47 7778 48 7879 48 7980 49 8081 49 8182 50 8283 50 8384 50 8485 51 8586 51 8687 51 8788 51 8889 52 8990 52 9091 53 9192 53 9293 54 9394 54 9495 55 9596 56 9697 57 9798 57 9899 58 10000 59 10101 60
2acb8bbe84,1 54 102 56 203 58 304 61 405 63 506 66 607 73 708 74 809 75 910 76 1011 78 1112 78 1213 79 1314 80 1415 80 1516 81 1617 91 1718 91 1819 91 1920 92 2021 93 2122 95 2223 97 2324 7878
2acc196bd1,
2acc6caa30,
c88d7d3c76,
c894b9e4d2,
c895702d04,1 34 102 34 203 35 304 36 405 36 506 37 607 38 708 38 809 39 910 39 1011 40 1112 40 1213 40 1314 41 1415 41 1516 42 1617 42 1718 43 1819 43 1920 44 2021 44 2122 44 2223 44 2324 44 2425 43 2526 43 2627 42 2728 42 2829 41 2930 40 3031 40 3132 39 3233 39 3334 38 3435 38 3536 38 3637 37 3738 37 3839 36 3940 36 4041 35 4142 35 4243 34 4344 34 4445 34 4546 33 4647 33 4748 33 4849 32 4950 32 5051 32 5152 31 5253 31 5354 31 5455 31 5556 31 5657 31 5758 31 5859 31 5960 31 6061 31 6162 31 6263 31 6364 31 6465 31 6566 31 6667 31 6768 30 6869 30 6970 30 7071 30 7172 30 7273 30 7374 30 7475 30 7576 30 7677 30 7778 30 7879 30 7980 30 8081 30 8182 30 8283 30 8384 30 8485 30 8586 30 8687 30 8788 30 8889 30 8990 29 9091 29 9192 28 9293 27 9394 26 9495 24 9596 23 9697 21 9798 18 9899 16 10000 13 10101 10
c899bb9da4,
c89bda5c02,
c8a0a0c511,705 3 804 5 905 5 1005 6 1106 6 1207 6 1308 6 1408 7 1509 7 1610 7 1710 8 1811 8 1911 9 2012 9 2112 10 2213 10 2314 10 2414 11 2514 12 2615 12 2715 13 2816 13 2916 14 3016 15 3116 16 3217 16 3318 16 3419 16 3520 16 3621 16 3722 16 3823 16 3924 16 4025 16 4126 16 4227 16 4328 16 4429 16 4530 16 4631 16 4732 16 4833 16 4934 16 5035 16 5136 16 5237 16 5338 16 5439 16 5541 15 5642 15 5744 14 5845 14 5947 13 6049 12 6150 12 6252 11 6353 11 6455 10 6556 10 6657 10 6758 10 6860 9 6961 9 7062 9 7164 8 7266 7 7367 7 7469 6 7570 6 7672 5 7773 5 7875 4 7976 4 8077 4 8179 3 8280 3 8381 3 8482 3 8583 3 8684 3 8786 2 8887 2 8988 2 9089 2 9191 1
c8a3cf31fe,1 37 102 36 203 36 304 36 405 36 506 36 607 36 708 36 809 36 910 36 1011 36 1112 37 1213 37 1314 38 1415 39 1516 39 1617 39 1718 38 1819 38 1920 37 2021 37 2122 36 2223 36 2324 35 2425 35 2526 35 2627 35 2728 36 2829 36 2930 36 3031 36 3132 36 3233 36 3334 37 3435 37 3536 37 3637 37 3738 37 3839 37 3940 36 4041 35 4142 34 4243 33 4344 32 4445 31 4546 30 4647 29 4748 28 4849 27 4950 25 5051 24 5152 23 5253 21 5354 20 5455 19 5556 18 5657 18 5758 17 5859 17 5960 17 6061 17 6162 17 6263 17 6364 17 6465 17 6566 17 6667 17 6768 17 6869 17 6970 17 7071 16 7172 15 7273 14 7374 14 7475 13 7576 13 7677 13 7778 13 7879 13 7980 13 8081 13 8182 13 8283 12 8384 12 8485 11 8586 10 8687 9 8788 8 8889 8 8990 7 9091 7 9192 7 9293 7 9394 6 9495 6 9596 6 9697 6 9798 6 9899 7 10000 7 10101 7
c8a43265bc,28 12 128 13 229 13 329 14 429 15 529 15 630 15 730 16 830 17 930 17 1030 18 1130 18 1230 19 1330 19 1429 21 1529 21 1629 21 1729 21 1828 22 1927 22 2026 22 2125 22 2225 21 2324 21 2425 19 2526 18 2627 16 2728 14 2829 13 2930 11 3031 10 3132 9 3233 8 3334 7 3435 6 3536 5 3637 3
c8a942dbf4,1 4141 4143 28 4177 66 4248 20 4278 66 4352 16 4382 63 4487 59 4592 55 4695 53 4798 51 4901 49 5004 47 5107 45 5210 43 5314 40 5417 38 5520 36 5630 27 5734 24 5848 11 5952 8 6059 2
c8a962d7d1,1 9696 9700 98 9804 95 9908 92 10011 90 10113 89
